frame_id,object_id,class,x,y,center,xmin,ymin,xmax,ymax
65,14,person,1352.5,12.0,"(1353, 12)",1337,0,1368,24
65,16,person,506.0,258.0,"(506, 258)",471,172,541,344
65,19,person,41.5,510.0,"(42, 510)",0,418,83,602
65,22,person,1715.0,811.0,"(1715, 811)",1675,746,1755,876
66,2,person,911.5,240.0,"(911, 240)",879,158,944,322
66,3,person,1705.0,922.0,"(1705, 922)",1657,832,1753,1012
66,4,person,1026.0,115.0,"(1026, 115)",994,41,1058,189
66,5,person,976.5,254.0,"(977, 254)",946,171,1007,337
66,6,person,715.5,638.0,"(715, 638)",656,533,775,743
66,7,person,1680.5,140.0,"(1681, 140)",1650,68,1711,212
66,9,person,1539.5,66.0,"(1539, 66)",1502,0,1577,132
66,12,person,899.0,897.0,"(899, 897)",823,762,975,1032
66,13,person,1102.0,54.5,"(1102, 54)",1077,0,1127,109
66,14,person,1353.5,12.0,"(1354, 12)",1338,0,1369,24
66,16,person,510.5,257.5,"(511, 258)",475,172,546,343
66,19,person,30.5,512.0,"(30, 512)",-11,416,72,608
67,2,person,915.5,240.0,"(916, 240)",883,157,948,323
67,3,person,1706.5,926.5,"(1707, 926)",1656,832,1757,1021
67,4,person,1026.5,116.0,"(1027, 116)",996,45,1057,187
67,5,person,979.5,252.5,"(979, 252)",950,170,1009,335
67,6,person,710.5,649.0,"(710, 649)",645,533,776,765
67,7,person,1681.0,139.5,"(1681, 139)",1651,69,1711,210
67,9,person,1541.0,66.0,"(1541, 66)",1504,0,1578,132
67,12,person,903.0,893.0,"(903, 893)",827,757,979,1029
67,13,person,1102.0,54.0,"(1102, 54)",1077,0,1127,108
67,14,person,1354.0,12.0,"(1354, 12)",1339,0,1369,24
67,16,person,513.0,258.0,"(513, 258)",478,174,548,342
67,19,person,26.0,514.0,"(26, 514)",-15,418,67,610
68,2,person,920.0,239.5,"(920, 240)",887,155,953,324
68,3,person,1706.5,932.5,"(1707, 933)",1653,833,1760,1032
68,4,person,1027.0,115.5,"(1027, 116)",997,44,1057,187
68,5,person,982.5,251.0,"(982, 251)",953,168,1012,334
68,6,person,703.0,654.5,"(703, 654)",636,534,770,775
68,7,person,1681.0,139.0,"(1681, 139)",1651,69,1711,209
68,9,person,1542.0,65.5,"(1542, 65)",1505,0,1579,131
68,12,person,906.0,889.0,"(906, 889)",832,754,980,1024
68,13,person,1101.0,55.5,"(1101, 56)",1076,1,1126,110
68,16,person,514.5,258.5,"(515, 258)",479,176,550,341
69,2,person,923.5,237.5,"(923, 238)",891,155,956,320
69,3,person,1703.0,913.5,"(1703, 913)",1641,794,1765,1033
69,4,person,1029.5,114.0,"(1029, 114)",999,40,1060,188
69,5,person,985.0,247.5,"(985, 248)",956,165,1014,330
69,6,person,700.0,667.5,"(700, 667)",629,539,771,796
69,7,person,1681.5,139.0,"(1681, 139)",1652,69,1711,209
69,12,person,910.5,884.0,"(911, 884)",839,753,982,1015
69,13,person,1099.5,56.5,"(1100, 57)",1075,2,1124,111
69,16,person,514.5,257.0,"(515, 257)",479,174,550,340
70,2,person,924.5,237.0,"(924, 237)",892,155,957,319
70,3,person,1702.0,906.0,"(1702, 906)",1637,778,1767,1034
70,4,person,1030.0,113.0,"(1030, 113)",1000,38,1060,188
70,5,person,986.0,246.0,"(986, 246)",957,164,1015,328
70,6,person,698.0,672.5,"(698, 673)",626,541,770,804
70,7,person,1681.5,139.5,"(1682, 140)",1652,69,1711,210
70,12,person,912.0,882.5,"(912, 882)",842,753,982,1012
70,13,person,1099.5,57.0,"(1100, 57)",1075,2,1124,112
70,16,person,515.0,257.0,"(515, 257)",479,174,551,340
71,2,person,926.5,236.0,"(926, 236)",894,154,959,318
71,3,person,1696.5,907.5,"(1697, 907)",1631,776,1762,1039
71,4,person,1031.5,112.5,"(1031, 112)",1001,37,1062,188
71,5,person,988.0,245.5,"(988, 246)",959,163,1017,328
71,6,person,694.0,678.0,"(694, 678)",622,544,766,812
71,7,person,1681.5,140.0,"(1682, 140)",1651,68,1712,212
71,12,person,915.0,870.0,"(915, 870)",848,747,982,993
71,13,person,1098.5,58.5,"(1098, 58)",1074,3,1123,114
71,14,person,1355.5,10.5,"(1355, 10)",1342,0,1369,21
71,16,person,518.0,255.5,"(518, 255)",482,172,554,339
72,2,person,928.5,236.0,"(928, 236)",896,155,961,317
72,3,person,1693.0,908.0,"(1693, 908)",1629,776,1757,1040
72,5,person,988.5,245.5,"(989, 245)",960,164,1017,327
72,6,person,688.0,682.0,"(688, 682)",617,549,759,815
72,7,person,1682.5,139.5,"(1682, 139)",1651,66,1714,213
72,12,person,917.5,864.5,"(917, 865)",851,743,984,986
72,13,person,1096.0,58.0,"(1096, 58)",1072,3,1120,113
72,14,person,1355.5,10.0,"(1355, 10)",1342,0,1369,20
72,16,person,520.5,253.0,"(520, 253)",484,169,557,337
73,2,person,929.5,236.5,"(930, 236)",897,156,962,317
73,3,person,1690.0,913.5,"(1690, 914)",1627,781,1753,1046
73,5,person,991.0,244.5,"(991, 245)",963,164,1019,325
73,6,person,686.0,685.5,"(686, 686)",615,553,757,818
73,7,person,1683.0,137.5,"(1683, 138)",1651,63,1715,212
73,12,person,920.5,859.0,"(921, 859)",854,737,987,981
73,13,person,1093.5,59.0,"(1093, 59)",1069,2,1118,116
73,14,person,1355.5,9.5,"(1355, 9)",1342,0,1369,19
73,16,person,522.0,251.5,"(522, 252)",487,170,557,333
74,2,person,933.5,236.0,"(933, 236)",901,155,966,317
74,3,person,1687.0,916.5,"(1687, 917)",1624,783,1750,1050
74,5,person,993.0,244.5,"(993, 244)",965,165,1021,324
74,6,person,684.0,690.0,"(684, 690)",613,557,755,823
74,7,person,1683.5,135.0,"(1684, 135)",1652,61,1715,209
74,12,person,923.0,855.5,"(923, 856)",855,731,991,980
74,13,person,1090.0,59.5,"(1090, 60)",1065,0,1115,119
74,16,person,524.5,250.5,"(525, 251)",490,170,559,331
75,2,person,936.0,235.5,"(936, 235)",904,155,968,316
75,3,person,1685.0,917.5,"(1685, 917)",1623,786,1747,1049
75,4,person,1040.0,101.5,"(1040, 101)",1007,19,1073,184
75,5,person,998.0,243.0,"(998, 243)",971,165,1025,321
75,6,person,679.0,691.5,"(679, 691)",608,559,750,824
75,7,person,1684.0,133.0,"(1684, 133)",1652,59,1716,207
75,12,person,926.0,854.0,"(926, 854)",858,728,994,980
75,13,person,1089.0,59.5,"(1089, 60)",1064,0,1114,119
76,2,person,937.0,235.0,"(937, 235)",905,154,969,316
76,3,person,1684.0,917.5,"(1684, 918)",1623,786,1745,1049
76,4,person,1041.0,100.0,"(1041, 100)",1008,17,1074,183
76,5,person,1000.0,242.5,"(1000, 243)",973,165,1027,320
76,6,person,677.0,692.0,"(677, 692)",607,560,747,824
76,7,person,1684.0,132.0,"(1684, 132)",1652,58,1716,206
76,12,person,927.5,853.5,"(927, 854)",860,728,995,979
76,13,person,1088.5,59.5,"(1089, 59)",1064,0,1113,119
77,2,person,938.0,234.0,"(938, 234)",906,153,970,315
77,3,person,1683.0,918.5,"(1683, 919)",1623,789,1743,1048
77,4,person,1041.5,102.0,"(1042, 102)",1010,21,1073,183
77,5,person,1000.5,242.5,"(1000, 243)",974,166,1027,319
77,6,person,672.5,695.0,"(673, 695)",603,564,742,826
77,7,person,1684.0,130.5,"(1684, 131)",1652,55,1716,206
77,12,person,929.5,852.0,"(930, 852)",863,728,996,976
77,13,person,1088.5,62.5,"(1088, 62)",1065,5,1112,120
78,2,person,940.0,231.5,"(940, 232)",908,151,972,312
78,3,person,1682.5,921.5,"(1682, 921)",1623,792,1742,1051
78,4,person,1044.5,100.5,"(1044, 100)",1013,21,1076,180
78,5,person,1002.5,240.5,"(1002, 241)",976,163,1029,318
78,6,person,663.5,698.0,"(663, 698)",595,568,732,828
78,7,person,1684.5,129.5,"(1685, 130)",1652,54,1717,205
78,12,person,933.0,850.0,"(933, 850)",866,726,1000,974
78,13,person,1084.5,63.5,"(1084, 64)",1061,6,1108,121
79,2,person,942.5,230.0,"(943, 230)",911,150,974,310
79,3,person,1680.5,929.5,"(1681, 929)",1620,797,1741,1062
79,4,person,1046.0,98.5,"(1046, 98)",1013,15,1079,182
79,5,person,1004.5,239.0,"(1005, 239)",978,161,1031,317
79,6,person,660.0,700.0,"(660, 700)",591,569,729,831
79,7,person,1684.5,129.0,"(1685, 129)",1652,53,1717,205
79,12,person,937.0,847.5,"(937, 847)",870,723,1004,972
79,13,person,1083.0,65.0,"(1083, 65)",1059,6,1107,124
80,2,person,945.0,227.5,"(945, 228)",913,145,977,310
80,3,person,1679.0,938.5,"(1679, 938)",1618,805,1740,1072
80,4,person,1048.0,95.5,"(1048, 96)",1015,11,1081,180
80,5,person,1007.0,236.5,"(1007, 237)",980,158,1034,315
80,6,person,657.0,700.0,"(657, 700)",589,571,725,829
80,7,person,1684.5,128.5,"(1685, 128)",1652,52,1717,205
80,12,person,940.5,846.0,"(941, 846)",873,720,1008,972
80,13,person,1082.0,65.5,"(1082, 65)",1058,6,1106,125
81,2,person,948.0,225.5,"(948, 225)",916,142,980,309
81,3,person,1676.0,945.5,"(1676, 945)",1616,813,1736,1078
81,4,person,1052.5,95.5,"(1052, 95)",1019,10,1086,181
81,5,person,1009.0,234.5,"(1009, 235)",982,156,1036,313
81,6,person,652.5,711.5,"(653, 712)",580,571,725,852
81,7,person,1684.5,128.0,"(1685, 128)",1652,52,1717,204
81,12,person,945.5,843.5,"(945, 843)",878,717,1013,970
82,2,person,950.0,224.5,"(950, 224)",918,140,982,309
82,3,person,1675.5,948.5,"(1676, 948)",1616,816,1735,1081
82,4,person,1053.0,95.5,"(1053, 95)",1019,10,1087,181
82,5,person,1010.0,233.5,"(1010, 234)",983,155,1037,312
82,6,person,651.0,716.5,"(651, 716)",577,572,725,861
82,7,person,1684.5,128.0,"(1685, 128)",1652,52,1717,204
82,12,person,947.5,842.0,"(948, 842)",880,715,1015,969
83,2,person,952.5,222.0,"(952, 222)",921,138,984,306
83,3,person,1674.0,950.5,"(1674, 950)",1615,820,1733,1081
83,4,person,1057.0,97.5,"(1057, 98)",1024,15,1090,180
83,5,person,1012.5,232.5,"(1013, 232)",985,154,1040,311
83,6,person,649.0,719.0,"(649, 719)",575,573,723,865
83,7,person,1684.5,128.0,"(1685, 128)",1652,52,1717,204
83,12,person,951.5,839.0,"(952, 839)",885,713,1018,965
83,16,person,546.0,241.5,"(546, 242)",510,157,582,326
84,2,person,955.5,220.5,"(955, 220)",925,138,986,303
84,3,person,1672.0,952.0,"(1672, 952)",1614,823,1730,1081
84,4,person,1057.5,99.0,"(1057, 99)",1025,18,1090,180
84,5,person,1016.5,231.0,"(1017, 231)",989,152,1044,310
84,6,person,644.5,716.0,"(645, 716)",575,580,714,852
84,7,person,1684.0,128.0,"(1684, 128)",1651,52,1717,204
84,12,person,953.5,835.5,"(954, 835)",887,710,1020,961
84,16,person,547.5,240.5,"(547, 240)",513,156,582,325
85,2,person,957.5,219.5,"(957, 219)",928,140,987,299
85,3,person,1671.5,956.5,"(1672, 957)",1615,832,1728,1081
85,4,person,1059.0,97.0,"(1059, 97)",1026,14,1092,180
85,5,person,1018.5,229.5,"(1019, 229)",990,149,1047,310
85,6,person,639.5,717.0,"(640, 717)",571,584,708,850
85,7,person,1683.5,128.0,"(1684, 128)",1651,52,1716,204
85,12,person,960.0,826.0,"(960, 826)",897,707,1023,945
85,16,person,550.0,239.5,"(550, 239)",515,155,585,324
86,2,person,961.5,220.5,"(962, 221)",932,141,991,300
86,3,person,1672.0,958.0,"(1672, 958)",1616,835,1728,1081
86,4,person,1060.0,96.5,"(1060, 96)",1028,16,1092,177
86,5,person,1013.5,227.0,"(1014, 227)",984,146,1043,308
86,6,person,641.0,722.0,"(641, 722)",573,593,709,851
86,7,person,1683.5,128.0,"(1684, 128)",1651,52,1716,204
86,12,person,962.5,820.5,"(962, 821)",900,703,1025,938
87,2,person,965.5,220.0,"(965, 220)",936,141,995,299
87,3,person,1671.0,959.5,"(1671, 959)",1615,838,1727,1081
87,4,person,1062.5,93.5,"(1062, 94)",1030,13,1095,174
87,5,person,1023.0,229.0,"(1023, 229)",994,150,1052,308
87,6,person,634.5,726.0,"(635, 726)",567,599,702,853
87,7,person,1683.5,127.0,"(1683, 127)",1651,51,1716,203
87,12,person,964.0,817.5,"(964, 818)",901,699,1027,936
88,2,person,972.0,222.5,"(972, 223)",941,143,1003,302
88,3,person,1670.5,960.0,"(1671, 960)",1614,839,1727,1081
88,4,person,1063.0,92.5,"(1063, 93)",1030,12,1096,173
88,5,person,1026.0,229.5,"(1026, 230)",997,151,1055,308
88,6,person,632.5,727.5,"(632, 728)",565,601,700,854
88,7,person,1683.5,126.5,"(1683, 127)",1651,50,1716,203
88,12,person,965.0,817.0,"(965, 817)",902,698,1028,936
89,2,person,970.0,222.5,"(970, 223)",939,143,1001,302
89,3,person,1670.0,961.0,"(1670, 961)",1614,841,1726,1081
89,4,person,1067.0,94.0,"(1067, 94)",1035,15,1099,173
89,5,person,1028.5,229.5,"(1028, 230)",1000,153,1057,306
89,6,person,627.5,729.0,"(627, 729)",560,603,695,855
89,7,person,1683.5,123.5,"(1684, 123)",1652,50,1715,197
89,12,person,966.5,814.0,"(966, 814)",903,694,1030,934
89,28,person,1806.0,533.0,"(1806, 533)",1765,416,1847,650
90,2,person,969.5,222.0,"(970, 222)",938,142,1001,302
90,3,person,1669.5,961.5,"(1669, 962)",1613,843,1726,1080
90,4,person,1066.0,93.5,"(1066, 93)",1033,12,1099,175
90,5,person,1030.0,226.0,"(1030, 226)",1002,151,1058,301
90,6,person,621.5,736.5,"(622, 736)",550,604,693,869
90,7,person,1684.0,120.5,"(1684, 120)",1654,49,1714,192
90,12,person,968.0,811.0,"(968, 811)",903,688,1033,934
90,28,person,1805.0,534.5,"(1805, 534)",1764,416,1846,653
91,2,person,970.0,221.5,"(970, 222)",938,140,1002,303
91,3,person,1667.0,963.0,"(1667, 963)",1611,846,1723,1080
91,4,person,1069.5,94.0,"(1070, 94)",1036,11,1103,177
91,5,person,1033.5,223.5,"(1034, 224)",1006,149,1061,298
91,6,person,617.0,740.0,"(617, 740)",546,609,688,871
91,7,person,1684.0,118.0,"(1684, 118)",1653,45,1715,191
91,12,person,970.5,808.5,"(971, 808)",905,684,1036,933
91,28,person,1806.0,536.0,"(1806, 536)",1765,418,1847,654
92,2,person,971.0,218.5,"(971, 218)",939,138,1003,299
92,3,person,1663.0,965.5,"(1663, 966)",1608,851,1718,1080
92,4,person,1071.0,92.0,"(1071, 92)",1037,8,1105,176
92,5,person,1036.5,222.5,"(1036, 222)",1009,147,1064,298
92,6,person,611.0,738.5,"(611, 739)",543,614,679,863
92,7,person,1684.0,117.0,"(1684, 117)",1653,43,1715,191
92,12,person,972.5,804.5,"(973, 805)",906,679,1039,930
92,28,person,1805.5,541.0,"(1805, 541)",1763,421,1848,661
93,2,person,974.5,215.5,"(975, 215)",943,137,1006,294
93,3,person,1658.5,968.5,"(1659, 969)",1605,857,1712,1080
93,4,person,1070.5,91.5,"(1070, 91)",1036,7,1105,176
93,5,person,1039.5,222.0,"(1040, 222)",1012,146,1067,298
93,6,person,606.0,738.0,"(606, 738)",540,618,672,858
93,7,person,1684.5,116.5,"(1684, 117)",1653,42,1716,191
93,12,person,976.5,803.0,"(976, 803)",910,677,1043,929
93,28,person,1806.0,544.0,"(1806, 544)",1763,424,1849,664
94,2,person,976.0,214.5,"(976, 214)",945,136,1007,293
94,3,person,1657.5,969.5,"(1657, 970)",1604,859,1711,1080
94,4,person,1070.0,91.0,"(1070, 91)",1035,6,1105,176
94,5,person,1041.0,221.5,"(1041, 222)",1013,145,1069,298
94,6,person,605.0,737.0,"(605, 737)",539,619,671,855
94,7,person,1684.5,116.5,"(1684, 116)",1653,42,1716,191
94,12,person,977.5,802.0,"(977, 802)",911,676,1044,928
94,28,person,1806.5,545.0,"(1807, 545)",1763,425,1850,665
95,2,person,980.0,212.5,"(980, 213)",949,134,1011,291
95,3,person,1657.0,972.0,"(1657, 972)",1605,864,1709,1080
95,4,person,1068.5,97.0,"(1068, 97)",1036,19,1101,175
95,5,person,1043.0,220.5,"(1043, 220)",1015,143,1071,298
95,6,person,602.5,732.5,"(602, 733)",538,618,667,847
95,7,person,1685.5,116.0,"(1685, 116)",1654,41,1717,191
95,12,person,980.0,800.5,"(980, 801)",914,675,1046,926
95,28,person,1805.5,545.5,"(1805, 545)",1761,425,1850,666
96,2,person,985.5,211.5,"(985, 212)",954,132,1017,291
96,3,person,1655.0,975.0,"(1655, 975)",1604,870,1706,1080
96,4,person,1072.0,96.5,"(1072, 97)",1040,19,1104,174
96,5,person,1045.5,217.5,"(1046, 218)",1018,140,1073,295
96,6,person,597.5,736.5,"(597, 736)",531,619,664,854
96,7,person,1685.5,116.5,"(1686, 117)",1654,42,1717,191
96,12,person,983.5,797.0,"(984, 797)",918,672,1049,922
96,28,person,1804.5,545.5,"(1804, 545)",1760,425,1849,666
97,2,person,988.0,210.5,"(988, 210)",956,131,1020,290
97,3,person,1652.0,979.0,"(1652, 979)",1602,878,1702,1080
97,4,person,1074.5,95.0,"(1075, 95)",1042,17,1107,173
97,5,person,1048.0,217.0,"(1048, 217)",1019,136,1077,298
97,6,person,587.5,750.0,"(588, 750)",514,618,661,882
97,7,person,1686.5,116.5,"(1686, 117)",1655,42,1718,191
97,12,person,988.0,788.0,"(988, 788)",925,669,1051,907
97,28,person,1802.5,545.5,"(1802, 546)",1757,425,1848,666
98,2,person,989.5,210.5,"(990, 210)",958,130,1021,291
98,3,person,1652.0,981.5,"(1652, 982)",1603,884,1701,1079
98,4,person,1077.0,95.0,"(1077, 95)",1045,17,1109,173
98,5,person,1049.5,217.0,"(1050, 217)",1021,135,1078,299
98,6,person,582.5,757.5,"(583, 757)",508,622,657,893
98,7,person,1686.5,116.5,"(1687, 116)",1655,42,1718,191
98,12,person,991.5,783.0,"(991, 783)",929,665,1054,901
98,13,person,1043.5,76.0,"(1044, 76)",1019,15,1068,137
98,28,person,1801.0,546.0,"(1801, 546)",1755,426,1847,666
99,2,person,991.5,209.5,"(991, 210)",959,126,1024,293
99,3,person,1650.5,983.5,"(1650, 984)",1602,888,1699,1079
99,4,person,1078.5,95.0,"(1078, 95)",1049,22,1108,168
99,5,person,1051.0,217.0,"(1051, 217)",1022,136,1080,298
99,6,person,581.0,766.0,"(581, 766)",506,629,656,903
99,7,person,1687.0,116.0,"(1687, 116)",1656,41,1718,191
99,12,person,994.5,778.5,"(995, 778)",932,660,1057,897
99,13,person,1043.5,75.5,"(1043, 75)",1020,16,1067,135
99,28,person,1799.0,550.0,"(1799, 550)",1752,429,1846,671
100,2,person,992.0,209.5,"(992, 210)",960,125,1024,294
100,3,person,1650.0,984.5,"(1650, 984)",1601,889,1699,1080
100,4,person,1078.5,95.0,"(1079, 95)",1050,24,1107,166
100,5,person,1051.5,217.0,"(1051, 217)",1023,136,1080,298
100,6,person,580.5,769.5,"(581, 769)",506,632,655,907
100,7,person,1687.5,116.5,"(1687, 117)",1656,41,1719,192
100,12,person,996.0,776.5,"(996, 777)",933,658,1059,895
100,13,person,1043.0,75.0,"(1043, 75)",1020,16,1066,134
100,28,person,1798.5,551.5,"(1799, 551)",1751,430,1846,673
101,2,person,993.0,204.0,"(993, 204)",963,126,1023,282
101,3,person,1649.5,985.5,"(1649, 985)",1600,892,1699,1079
101,4,person,1079.0,93.5,"(1079, 93)",1051,22,1107,165
101,5,person,1052.5,216.5,"(1052, 216)",1024,135,1081,298
101,6,person,575.5,775.0,"(575, 775)",500,634,651,916
101,7,person,1687.5,116.5,"(1688, 117)",1657,43,1718,190
101,12,person,999.0,775.0,"(999, 775)",936,656,1062,894
101,13,person,1042.5,74.0,"(1042, 74)",1019,12,1066,136
101,28,person,1798.5,554.0,"(1798, 554)",1750,432,1847,676
102,2,person,996.0,203.0,"(996, 203)",966,125,1026,281
102,3,person,1647.5,987.5,"(1648, 988)",1598,896,1697,1079
102,4,person,1080.5,91.0,"(1081, 91)",1052,19,1109,163
102,5,person,1053.5,215.5,"(1053, 216)",1025,133,1082,298
102,6,person,570.5,778.5,"(570, 779)",496,638,645,919
102,7,person,1688.5,116.5,"(1688, 116)",1658,43,1719,190
102,12,person,1001.5,770.5,"(1002, 771)",939,653,1064,888
102,13,person,1042.5,74.0,"(1042, 74)",1017,8,1068,140
102,28,person,1796.5,558.5,"(1796, 559)",1747,435,1846,682
103,2,person,999.0,202.5,"(999, 203)",969,126,1029,279
103,3,person,1646.0,989.5,"(1646, 990)",1596,900,1696,1079
103,4,person,1082.0,90.0,"(1082, 90)",1053,15,1111,165
103,5,person,1056.5,215.0,"(1057, 215)",1029,134,1084,296
103,6,person,567.0,781.5,"(567, 782)",493,643,641,920
103,7,person,1690.5,116.0,"(1690, 116)",1660,42,1721,190
103,12,person,1005.0,767.0,"(1005, 767)",943,650,1067,884
103,13,person,1041.0,75.5,"(1041, 75)",1017,12,1065,139
103,28,person,1795.5,561.0,"(1795, 561)",1746,439,1845,683
104,2,person,1000.0,203.0,"(1000, 203)",970,127,1030,279
104,3,person,1644.5,992.0,"(1644, 992)",1594,904,1695,1080
104,4,person,1083.5,90.0,"(1084, 90)",1054,15,1113,165
104,5,person,1060.0,213.0,"(1060, 213)",1033,133,1087,293
104,6,person,564.0,783.0,"(564, 783)",492,649,636,917
104,7,person,1691.0,114.0,"(1691, 114)",1661,41,1721,187
104,12,person,1009.5,767.0,"(1010, 767)",947,650,1072,884
104,13,person,1039.0,77.0,"(1039, 77)",1015,13,1063,141
104,28,person,1793.5,565.0,"(1793, 565)",1744,444,1843,686
105,2,person,1002.5,202.5,"(1002, 203)",972,126,1033,279
105,3,person,1643.0,992.5,"(1643, 993)",1592,905,1694,1080
105,4,person,1084.0,89.5,"(1084, 90)",1055,15,1113,164
105,5,person,1062.5,212.0,"(1063, 212)",1037,134,1088,290
105,6,person,557.5,793.5,"(557, 794)",482,652,633,935
105,7,person,1691.5,111.0,"(1692, 111)",1662,38,1721,184
105,12,person,1015.0,763.0,"(1015, 763)",953,648,1077,878
105,13,person,1038.0,78.5,"(1038, 78)",1015,17,1061,140
105,28,person,1791.0,568.5,"(1791, 569)",1741,448,1841,689
106,2,person,1003.5,202.5,"(1003, 203)",973,125,1034,280
106,3,person,1643.0,993.0,"(1643, 993)",1591,906,1695,1080
106,4,person,1084.0,89.5,"(1084, 90)",1055,15,1113,164
106,5,person,1063.5,212.0,"(1064, 212)",1038,135,1089,289
106,6,person,555.0,797.5,"(555, 797)",479,654,631,941
106,7,person,1692.0,110.5,"(1692, 110)",1663,38,1721,183
106,12,person,1016.5,762.0,"(1016, 762)",955,647,1078,877
106,13,person,1037.0,79.0,"(1037, 79)",1014,18,1060,140
106,28,person,1790.0,570.0,"(1790, 570)",1740,450,1840,690
107,2,person,1005.5,203.0,"(1005, 203)",975,125,1036,281
107,3,person,1640.5,997.0,"(1640, 997)",1590,914,1691,1080
107,4,person,1084.5,88.5,"(1084, 88)",1056,15,1113,162
107,5,person,1065.0,211.0,"(1065, 211)",1040,135,1090,287
107,6,person,551.0,798.5,"(551, 798)",476,656,626,941
107,7,person,1692.5,108.5,"(1693, 108)",1663,35,1722,182
107,12,person,1019.5,762.5,"(1019, 762)",958,647,1081,878
107,13,person,1035.5,79.5,"(1036, 80)",1013,19,1058,140
107,28,person,1787.5,571.0,"(1787, 571)",1738,452,1837,690
108,2,person,1008.0,202.5,"(1008, 202)",977,125,1039,280
108,3,person,1637.5,1002.0,"(1638, 1002)",1589,924,1686,1080
108,4,person,1084.0,86.0,"(1084, 86)",1056,14,1112,158
108,5,person,1066.5,210.5,"(1066, 210)",1042,135,1091,286
108,6,person,545.0,800.5,"(545, 800)",471,659,619,942
108,7,person,1693.0,106.5,"(1693, 107)",1663,32,1723,181
108,12,person,1023.0,757.5,"(1023, 758)",962,644,1084,871
108,13,person,1035.5,80.0,"(1036, 80)",1013,20,1058,140
108,28,person,1784.5,572.5,"(1785, 572)",1735,455,1834,690
109,2,person,1010.5,198.5,"(1011, 198)",980,121,1041,276
109,3,person,1636.0,1007.0,"(1636, 1007)",1589,934,1683,1080
109,4,person,1085.0,85.0,"(1085, 85)",1057,13,1113,157
109,5,person,1068.5,205.5,"(1068, 206)",1043,127,1094,284
109,6,person,540.5,802.0,"(541, 802)",467,662,614,942
109,7,person,1692.5,105.5,"(1692, 106)",1662,29,1723,182
109,12,person,1026.5,755.0,"(1026, 755)",965,640,1088,870
109,13,person,1035.0,79.0,"(1035, 79)",1013,20,1057,138
109,28,person,1781.5,572.0,"(1781, 572)",1732,457,1831,687
110,2,person,1013.5,196.0,"(1014, 196)",983,119,1044,273
110,3,person,1635.0,1010.0,"(1635, 1010)",1589,940,1681,1080
110,4,person,1085.5,80.5,"(1086, 81)",1059,13,1112,148
110,5,person,1072.5,203.0,"(1073, 203)",1047,126,1098,280
110,6,person,534.0,805.5,"(534, 805)",461,666,607,945
110,7,person,1692.5,105.0,"(1693, 105)",1662,27,1723,183
110,12,person,1033.5,752.0,"(1033, 752)",973,638,1094,866
110,13,person,1031.0,77.5,"(1031, 77)",1008,17,1054,138
110,28,person,1780.5,572.0,"(1781, 572)",1731,457,1830,687
111,2,person,1015.0,194.5,"(1015, 195)",985,118,1045,271
111,3,person,1635.0,1012.5,"(1635, 1013)",1590,945,1680,1080
111,4,person,1087.0,77.5,"(1087, 78)",1061,13,1113,142
111,5,person,1076.0,202.0,"(1076, 202)",1050,124,1102,280
111,6,person,529.5,807.5,"(530, 807)",457,669,602,946
111,7,person,1692.5,104.5,"(1693, 105)",1662,27,1723,182
111,12,person,1036.5,745.0,"(1037, 745)",977,632,1096,858
111,13,person,1029.0,82.0,"(1029, 82)",1007,24,1051,140
111,28,person,1779.0,574.0,"(1779, 574)",1728,457,1830,691
112,2,person,1016.0,194.0,"(1016, 194)",986,118,1046,270
112,3,person,1634.5,1013.5,"(1635, 1013)",1589,947,1680,1080
112,4,person,1087.0,76.5,"(1087, 77)",1061,13,1113,140
112,5,person,1077.5,202.5,"(1078, 202)",1051,124,1104,281
112,6,person,528.0,808.0,"(528, 808)",456,670,600,946
112,7,person,1693.0,104.5,"(1693, 105)",1663,27,1723,182
112,12,person,1037.5,742.5,"(1038, 743)",978,630,1097,855
112,13,person,1028.5,84.0,"(1029, 84)",1007,27,1050,141
112,28,person,1778.5,575.0,"(1778, 575)",1727,457,1830,693
113,2,person,1018.0,193.0,"(1018, 193)",988,116,1048,270
113,3,person,1635.0,1015.5,"(1635, 1015)",1590,951,1680,1080
113,4,person,1088.0,75.5,"(1088, 75)",1062,13,1114,138
113,5,person,1080.5,202.5,"(1080, 202)",1053,124,1108,281
113,6,person,523.5,809.5,"(524, 809)",453,676,594,943
113,7,person,1693.5,105.0,"(1693, 105)",1664,28,1723,182
113,12,person,1038.5,739.5,"(1038, 740)",979,627,1098,852
113,13,person,1027.0,85.5,"(1027, 85)",1006,29,1048,142
113,28,person,1776.0,577.5,"(1776, 578)",1723,457,1829,698
114,2,person,1020.5,191.5,"(1020, 192)",990,113,1051,270
114,3,person,1634.0,1018.0,"(1634, 1018)",1589,956,1679,1080
114,5,person,1081.5,202.5,"(1082, 202)",1053,123,1110,282
114,6,person,520.0,815.5,"(520, 816)",448,679,592,952
114,7,person,1694.0,104.5,"(1694, 105)",1664,27,1724,182
114,12,person,1040.5,737.5,"(1040, 737)",981,625,1100,850
114,13,person,1026.0,77.5,"(1026, 77)",1006,25,1046,130
114,28,person,1769.0,582.0,"(1769, 582)",1716,461,1822,703
115,2,person,1023.0,188.0,"(1023, 188)",992,107,1054,269
115,3,person,1634.5,1020.5,"(1635, 1020)",1590,961,1679,1080
